607;Polvijärvi;Polvijärvi;Polvijärvi;12;Pohjois-Karjala;Norra Karelen;North Karelia;3;Itä-Suomen AVI;Östra Finlands RFV;Eastern Finland AVI;9;Pohjois-Karjalan ELY-keskus;NTM-centralen i Norra Karelen;North Karelia ELY Centre;122;Joensuu;Joensuu;Joensuu;4;Pohjois- ja Itä-Suomi;Norra och Östra Finland;Northern and Eastern Finland;3;Maaseutumaiset kunnat;Landsbygdskommuner;Rural municipalities;0;Yksikielinen suomenkielinen kunta;Enspråkig finsk kommun;Monolingual Finnish-speaking municipality
608;Pomarkku;Påmark;Pomarkku;4;Satakunta;Satakunta;Satakunta;2;Lounais-Suomen AVI;Sydvästra Finlands RFV;Southwestern Finland AVI;3;Satakunnan ELY-keskus;NTM-centralen i Satakunta ;Satakunta ELY Centre;43;Pori;Björneborg;Pori;3;Länsi-Suomi;Västra Finland;Western Finland;3;Maaseutumaiset kunnat;Landsbygdskommuner;Rural municipalities;0;Yksikielinen suomenkielinen kunta;Enspråkig finsk kommun;Monolingual Finnish-speaking municipality
609;Pori;Björneborg;Pori;4;Satakunta;Satakunta;Satakunta;2;Lounais-Suomen AVI;Sydvästra Finlands RFV;Southwestern Finland AVI;3;Satakunnan ELY-keskus;NTM-centralen i Satakunta ;Satakunta ELY Centre;43;Pori;Björneborg;Pori;3;Länsi-Suomi;Västra Finland;Western Finland;1;Kaupunkimaiset kunnat;Urbana kommuner;Urban municipalities;0;Yksikielinen suomenkielinen kunta;Enspråkig finsk kommun;Monolingual Finnish-speaking municipality
611;Pornainen;Borgnäs;Pornainen;1;Uusimaa;Nyland;Uusimaa;1;Etelä-Suomen AVI;Södra Finlands RFV;Southern Finland AVI;1;Uudenmaan ELY-keskus;NTM-centralen i Nyland;Uusimaa ELY Centre;11;Helsinki;Helsingfors;Helsinki;1;Helsinki-Uusimaa;Helsingfors - Nyland;Helsinki-Uusimaa;3;Maaseutumaiset kunnat;Landsbygdskommuner;Rural municipalities;0;Yksikielinen suomenkielinen kunta;Enspråkig finsk kommun;Monolingual Finnish-speaking municipality
614;Posio;Posio;Posio;19;Lappi;Lappland;Lapland;6;Lapin AVI;Lapplands RFV;Lapland AVI;15;Lapin ELY-keskus;NTM-centralen i Lappland;Lapland ELY Centre;194;Itä-Lappi;Östra Lappland;Itä-Lappi;4;Pohjois- ja Itä-Suomi;Norra och Östra Finland;Northern and Eastern Finland;3;Maaseutumaiset kunnat;Landsbygdskommuner;Rural municipalities;0;Yksikielinen suomenkielinen kunta;Enspråkig finsk kommun;Monolingual Finnish-speaking municipality
615;Pudasjärvi;Pudasjärvi;Pudasjärvi;17;Pohjois-Pohjanmaa;Norra Österbotten;North Ostrobothnia;5;Pohjois-Suomen AVI;Norra Finlands RFV;Northern Finland AVI;13;Pohjois-Pohjanmaan ELY-keskus;NTM-centralen i Norra Österbotten;North Ostrobothnia ELY Centre;173;Oulunkaari;Oulunkaari;Oulunkaari;4;Pohjois- ja Itä-Suomi;Norra och Östra Finland;Northern and Eastern Finland;3;Maaseutumaiset kunnat;Landsbygdskommuner;Rural municipalities;0;Yksikielinen suomenkielinen kunta;Enspråkig finsk kommun;Monolingual Finnish-speaking municipality
616;Pukkila;Pukkila;Pukkila;1;Uusimaa;Nyland;Uusimaa;1;Etelä-Suomen AVI;Södra Finlands RFV;Southern Finland AVI;1;Uudenmaan ELY-keskus;NTM-centralen i Nyland;Uusimaa ELY Centre;15;Porvoo;Borgå;Porvoo;1;Helsinki-Uusimaa;Helsingfors - Nyland;Helsinki-Uusimaa;3;Maaseutumaiset kunnat;Landsbygdskommuner;Rural municipalities;0;Yksikielinen suomenkielinen kunta;Enspråkig finsk kommun;Monolingual Finnish-speaking municipality
619;Punkalaidun;Punkalaidun;Punkalaidun;6;Pirkanmaa;Birkaland;Pirkanmaa;4;Länsi- ja Sisä-Suomen AVI;Västra och Inre Finlands RFV;Western and Inland Finland AVI;5;Pirkanmaan ELY-keskus;NTM-centralen i Birkaland;Pirkanmaa ELY Centre;68;Lounais-Pirkanmaa;Sydvästra Birkaland;Lounais-Pirkanmaa;3;Länsi-Suomi;Västra Finland;Western Finland;3;Maaseutumaiset kunnat;Landsbygdskommuner;Rural municipalities;0;Yksikielinen suomenkielinen kunta;Enspråkig finsk kommun;Monolingual Finnish-speaking municipality
620;Puolanka;Puolanka;Puolanka;18;Kainuu;Kajanaland;Kainuu;5;Pohjois-Suomen AVI;Norra Finlands RFV;Northern Finland AVI;14;Kainuun ELY-keskus;NTM-centralen i Kajanaland;Kainuu ELY Centre;181;Kehys-Kainuu;Kehys-Kainuu;Kehys-Kainuu;4;Pohjois- ja Itä-Suomi;Norra och Östra Finland;Northern and Eastern Finland;3;Maaseutumaiset kunnat;Landsbygdskommuner;Rural municipalities;0;Yksikielinen suomenkielinen kunta;Enspråkig finsk kommun;Monolingual Finnish-speaking municipality
623;Puumala;Puumala;Puumala;10;Etelä-Savo;Södra Savolax;South Savo;3;Itä-Suomen AVI;Östra Finlands RFV;Eastern Finland AVI;7;Etelä-Savon ELY-keskus;NTM-centralen i Södra Savolax;South Savo ELY Centre;101;Mikkeli;S:t Michel;Mikkeli;4;Pohjois- ja Itä-Suomi;Norra och Östra Finland;Northern and Eastern Finland;3;Maaseutumaiset kunnat;Landsbygdskommuner;Rural municipalities;0;Yksikielinen suomenkielinen kunta;Enspråkig finsk kommun;Monolingual Finnish-speaking municipality
624;Pyhtää;Pyttis;Pyhtää;8;Kymenlaakso;Kymmenedalen;Kymenlaakso;1;Etelä-Suomen AVI;Södra Finlands RFV;Southern Finland AVI;6;Kaakkois-Suomen ELY-keskus;NTM-centralen i Sydöstra Finland;Southeast Finland  ELY Centre;82;Kotka-Hamina;Kotka-Fredrikshamn;Kotka-Hamina;2;Etelä-Suomi;Södra Finland;Southern Finland;3;Maaseutumaiset kunnat;Landsbygdskommuner;Rural municipalities;1;Kaksikielinen kunta, jossa enemmistön kieli on suomi;Tvåspråkig kommun med finska som flertalets språk;Bilingual municipality with Finnish-speaking majority
625;Pyhäjoki;Pyhäjoki;Pyhäjoki;17;Pohjois-Pohjanmaa;Norra Österbotten;North Ostrobothnia;5;Pohjois-Suomen AVI;Norra Finlands RFV;Northern Finland AVI;13;Pohjois-Pohjanmaan ELY-keskus;NTM-centralen i Norra Österbotten;North Ostrobothnia ELY Centre;174;Raahe;Brahestad;Raahe;4;Pohjois- ja Itä-Suomi;Norra och Östra Finland;Northern and Eastern Finland;3;Maaseutumaiset kunnat;Landsbygdskommuner;Rural municipalities;0;Yksikielinen suomenkielinen kunta;Enspråkig finsk kommun;Monolingual Finnish-speaking municipality
626;Pyhäjärvi;Pyhäjärvi;Pyhäjärvi;17;Pohjois-Pohjanmaa;Norra Österbotten;North Ostrobothnia;5;Pohjois-Suomen AVI;Norra Finlands RFV;Northern Finland AVI;13;Pohjois-Pohjanmaan ELY-keskus;NTM-centralen i Norra Österbotten;North Ostrobothnia ELY Centre;176;Nivala-Haapajärvi;Nivala-Haapajärvi;Nivala-Haapajärvi;4;Pohjois- ja Itä-Suomi;Norra och Östra Finland;Northern and Eastern Finland;3;Maaseutumaiset kunnat;Landsbygdskommuner;Rural municipalities;0;Yksikielinen suomenkielinen kunta;Enspråkig finsk kommun;Monolingual Finnish-speaking municipality
630;Pyhäntä;Pyhäntä;Pyhäntä;17;Pohjois-Pohjanmaa;Norra Österbotten;North Ostrobothnia;5;Pohjois-Suomen AVI;Norra Finlands RFV;Northern Finland AVI;13;Pohjois-Pohjanmaan ELY-keskus;NTM-centralen i Norra Österbotten;North Ostrobothnia ELY Centre;175;Haapavesi-Siikalatva;Haapavesi-Siikalatva;Haapavesi-Siikalatva;4;Pohjois- ja Itä-Suomi;Norra och Östra Finland;Northern and Eastern Finland;3;Maaseutumaiset kunnat;Landsbygdskommuner;Rural municipalities;0;Yksikielinen suomenkielinen kunta;Enspråkig finsk kommun;Monolingual Finnish-speaking municipality
631;Pyhäranta;Pyhäranta;Pyhäranta;2;Varsinais-Suomi;Egentliga Finland;Southwest Finland;2;Lounais-Suomen AVI;Sydvästra Finlands RFV;Southwestern Finland AVI;2;Varsinais-Suomen ELY-keskus;NTM-centralen i Egentliga Finland;Southwest Finland ELY Centre;24;Vakka-Suomi;Nystadsregionen;Vakka-Suomi;2;Etelä-Suomi;Södra Finland;Southern Finland;3;Maaseutumaiset kunnat;Landsbygdskommuner;Rural municipalities;0;Yksikielinen suomenkielinen kunta;Enspråkig finsk kommun;Monolingual Finnish-speaking municipality
635;Pälkäne;Pälkäne;Pälkäne;6;Pirkanmaa;Birkaland;Pirkanmaa;4;Länsi- ja Sisä-Suomen AVI;Västra och Inre Finlands RFV;Western and Inland Finland AVI;5;Pirkanmaan ELY-keskus;NTM-centralen i Birkaland;Pirkanmaa ELY Centre;64;Tampere;Tammerfors;Tampere;3;Länsi-Suomi;Västra Finland;Western Finland;3;Maaseutumaiset kunnat;Landsbygdskommuner;Rural municipalities;0;Yksikielinen suomenkielinen kunta;Enspråkig finsk kommun;Monolingual Finnish-speaking municipality
636;Pöytyä;Pöytyä;Pöytyä;2;Varsinais-Suomi;Egentliga Finland;Southwest Finland;2;Lounais-Suomen AVI;Sydvästra Finlands RFV;Southwestern Finland AVI;2;Varsinais-Suomen ELY-keskus;NTM-centralen i Egentliga Finland;Southwest Finland ELY Centre;25;Loimaa;Loimaa;Loimaa;2;Etelä-Suomi;Södra Finland;Southern Finland;3;Maaseutumaiset kunnat;Landsbygdskommuner;Rural municipalities;0;Yksikielinen suomenkielinen kunta;Enspråkig finsk kommun;Monolingual Finnish-speaking municipality
638;Porvoo;Borgå;Porvoo;1;Uusimaa;Nyland;Uusimaa;1;Etelä-Suomen AVI;Södra Finlands RFV;Southern Finland AVI;1;Uudenmaan ELY-keskus;NTM-centralen i Nyland;Uusimaa ELY Centre;15;Porvoo;Borgå;Porvoo;1;Helsinki-Uusimaa;Helsingfors - Nyland;Helsinki-Uusimaa;1;Kaupunkimaiset kunnat;Urbana kommuner;Urban municipalities;1;Kaksikielinen kunta, jossa enemmistön kieli on suomi;Tvåspråkig kommun med finska som flertalets språk;Bilingual municipality with Finnish-speaking majority
678;Raahe;Brahestad;Raahe;17;Pohjois-Pohjanmaa;Norra Österbotten;North Ostrobothnia;5;Pohjois-Suomen AVI;Norra Finlands RFV;Northern Finland AVI;13;Pohjois-Pohjanmaan ELY-keskus;NTM-centralen i Norra Österbotten;North Ostrobothnia ELY Centre;174;Raahe;Brahestad;Raahe;4;Pohjois- ja Itä-Suomi;Norra och Östra Finland;Northern and Eastern Finland;1;Kaupunkimaiset kunnat;Urbana kommuner;Urban municipalities;0;Yksikielinen suomenkielinen kunta;Enspråkig finsk kommun;Monolingual Finnish-speaking municipality
680;Raisio;Reso;Raisio;2;Varsinais-Suomi;Egentliga Finland;Southwest Finland;2;Lounais-Suomen AVI;Sydvästra Finlands RFV;Southwestern Finland AVI;2;Varsinais-Suomen ELY-keskus;NTM-centralen i Egentliga Finland;Southwest Finland ELY Centre;23;Turku;Åbo;Turku;2;Etelä-Suomi;Södra Finland;Southern Finland;1;Kaupunkimaiset kunnat;Urbana kommuner;Urban municipalities;0;Yksikielinen suomenkielinen kunta;Enspråkig finsk kommun;Monolingual Finnish-speaking municipality
681;Rantasalmi;Rantasalmi;Rantasalmi;10;Etelä-Savo;Södra Savolax;South Savo;3;Itä-Suomen AVI;Östra Finlands RFV;Eastern Finland AVI;7;Etelä-Savon ELY-keskus;NTM-centralen i Södra Savolax;South Savo ELY Centre;103;Savonlinna;Nyslott;Savonlinna;4;Pohjois- ja Itä-Suomi;Norra och Östra Finland;Northern and Eastern Finland;3;Maaseutumaiset kunnat;Landsbygdskommuner;Rural municipalities;0;Yksikielinen suomenkielinen kunta;Enspråkig finsk kommun;Monolingual Finnish-speaking municipality
683;Ranua;Ranua;Ranua;19;Lappi;Lappland;Lapland;6;Lapin AVI;Lapplands RFV;Lapland AVI;15;Lapin ELY-keskus;NTM-centralen i Lappland;Lapland ELY Centre;191;Rovaniemi;Rovaniemi;Rovaniemi;4;Pohjois- ja Itä-Suomi;Norra och Östra Finland;Northern and Eastern Finland;3;Maaseutumaiset kunnat;Landsbygdskommuner;Rural municipalities;0;Yksikielinen suomenkielinen kunta;Enspråkig finsk kommun;Monolingual Finnish-speaking municipality
684;Rauma;Raumo;Rauma;4;Satakunta;Satakunta;Satakunta;2;Lounais-Suomen AVI;Sydvästra Finlands RFV;Southwestern Finland AVI;3;Satakunnan ELY-keskus;NTM-centralen i Satakunta ;Satakunta ELY Centre;41;Rauma;Raumo;Rauma;3;Länsi-Suomi;Västra Finland;Western Finland;1;Kaupunkimaiset kunnat;Urbana kommuner;Urban municipalities;0;Yksikielinen suomenkielinen kunta;Enspråkig finsk kommun;Monolingual Finnish-speaking municipality
686;Rautalampi;Rautalampi;Rautalampi;11;Pohjois-Savo;Norra Savolax;North Savo;3;Itä-Suomen AVI;Östra Finlands RFV;Eastern Finland AVI;8;Pohjois-Savon ELY-keskus;NTM-centralen i Norra Savolax ;North Savo ELY Centre;115;Sisä-Savo;Inre Savolax;Sisä-Savo;4;Pohjois- ja Itä-Suomi;Norra och Östra Finland;Northern and Eastern Finland;3;Maaseutumaiset kunnat;Landsbygdskommuner;Rural municipalities;0;Yksikielinen suomenkielinen kunta;Enspråkig finsk kommun;Monolingual Finnish-speaking municipality
687;Rautavaara;Rautavaara;Rautavaara;11;Pohjois-Savo;Norra Savolax;North Savo;3;Itä-Suomen AVI;Östra Finlands RFV;Eastern Finland AVI;8;Pohjois-Savon ELY-keskus;NTM-centralen i Norra Savolax ;North Savo ELY Centre;113;Koillis-Savo;Nordöstra Savolax;Koillis-Savo;4;Pohjois- ja Itä-Suomi;Norra och Östra Finland;Northern and Eastern Finland;3;Maaseutumaiset kunnat;Landsbygdskommuner;Rural municipalities;0;Yksikielinen suomenkielinen kunta;Enspråkig finsk kommun;Monolingual Finnish-speaking municipality
689;Rautjärvi;Rautjärvi;Rautjärvi;9;Etelä-Karjala;Södra Karelen;South Karelia;1;Etelä-Suomen AVI;Södra Finlands RFV;Southern Finland AVI;6;Kaakkois-Suomen ELY-keskus;NTM-centralen i Sydöstra Finland;Southeast Finland  ELY Centre;93;Imatra;Imatra;Imatra;2;Etelä-Suomi;Södra Finland;Southern Finland;3;Maaseutumaiset kunnat;Landsbygdskommuner;Rural municipalities;0;Yksikielinen suomenkielinen kunta;Enspråkig finsk kommun;Monolingual Finnish-speaking municipality
691;Reisjärvi;Reisjärvi;Reisjärvi;17;Pohjois-Pohjanmaa;Norra Österbotten;North Ostrobothnia;5;Pohjois-Suomen AVI;Norra Finlands RFV;Northern Finland AVI;13;Pohjois-Pohjanmaan ELY-keskus;NTM-centralen i Norra Österbotten;North Ostrobothnia ELY Centre;176;Nivala-Haapajärvi;Nivala-Haapajärvi;Nivala-Haapajärvi;4;Pohjois- ja Itä-Suomi;Norra och Östra Finland;Northern and Eastern Finland;3;Maaseutumaiset kunnat;Landsbygdskommuner;Rural municipalities;0;Yksikielinen suomenkielinen kunta;Enspråkig finsk kommun;Monolingual Finnish-speaking municipality
694;Riihimäki;Riihimäki;Riihimäki;5;Kanta-Häme;Egentliga Tavastland;Kanta-Häme;1;Etelä-Suomen AVI;Södra Finlands RFV;Southern Finland AVI;4;Hämeen ELY-keskus;NTM-centralen i Tavastland;Häme ELY Centre;52;Riihimäki;Riihimäki;Riihimäki;2;Etelä-Suomi;Södra Finland;Southern Finland;1;Kaupunkimaiset kunnat;Urbana kommuner;Urban municipalities;0;Yksikielinen suomenkielinen kunta;Enspråkig finsk kommun;Monolingual Finnish-speaking municipality
697;Ristijärvi;Ristijärvi;Ristijärvi;18;Kainuu;Kajanaland;Kainuu;5;Pohjois-Suomen AVI;Norra Finlands RFV;Northern Finland AVI;14;Kainuun ELY-keskus;NTM-centralen i Kajanaland;Kainuu ELY Centre;182;Kajaani;Kajana;Kajaani;4;Pohjois- ja Itä-Suomi;Norra och Östra Finland;Northern and Eastern Finland;3;Maaseutumaiset kunnat;Landsbygdskommuner;Rural municipalities;0;Yksikielinen suomenkielinen kunta;Enspråkig finsk kommun;Monolingual Finnish-speaking municipality
698;Rovaniemi;Rovaniemi;Rovaniemi;19;Lappi;Lappland;Lapland;6;Lapin AVI;Lapplands RFV;Lapland AVI;15;Lapin ELY-keskus;NTM-centralen i Lappland;Lapland ELY Centre;191;Rovaniemi;Rovaniemi;Rovaniemi;4;Pohjois- ja Itä-Suomi;Norra och Östra Finland;Northern and Eastern Finland;1;Kaupunkimaiset kunnat;Urbana kommuner;Urban municipalities;0;Yksikielinen suomenkielinen kunta;Enspråkig finsk kommun;Monolingual Finnish-speaking municipality
700;Ruokolahti;Ruokolax;Ruokolahti;9;Etelä-Karjala;Södra Karelen;South Karelia;1;Etelä-Suomen AVI;Södra Finlands RFV;Southern Finland AVI;6;Kaakkois-Suomen ELY-keskus;NTM-centralen i Sydöstra Finland;Southeast Finland  ELY Centre;93;Imatra;Imatra;Imatra;2;Etelä-Suomi;Södra Finland;Southern Finland;3;Maaseutumaiset kunnat;Landsbygdskommuner;Rural municipalities;0;Yksikielinen suomenkielinen kunta;Enspråkig finsk kommun;Monolingual Finnish-speaking municipality
702;Ruovesi;Ruovesi;Ruovesi;6;Pirkanmaa;Birkaland;Pirkanmaa;4;Länsi- ja Sisä-Suomen AVI;Västra och Inre Finlands RFV;Western and Inland Finland AVI;5;Pirkanmaan ELY-keskus;NTM-centralen i Birkaland;Pirkanmaa ELY Centre;69;Ylä-Pirkanmaa;Övre Birkaland;Ylä-Pirkanmaa;3;Länsi-Suomi;Västra Finland;Western Finland;3;Maaseutumaiset kunnat;Landsbygdskommuner;Rural municipalities;0;Yksikielinen suomenkielinen kunta;Enspråkig finsk kommun;Monolingual Finnish-speaking municipality
704;Rusko;Rusko;Rusko;2;Varsinais-Suomi;Egentliga Finland;Southwest Finland;2;Lounais-Suomen AVI;Sydvästra Finlands RFV;Southwestern Finland AVI;2;Varsinais-Suomen ELY-keskus;NTM-centralen i Egentliga Finland;Southwest Finland ELY Centre;23;Turku;Åbo;Turku;2;Etelä-Suomi;Södra Finland;Southern Finland;3;Maaseutumaiset kunnat;Landsbygdskommuner;Rural municipalities;0;Yksikielinen suomenkielinen kunta;Enspråkig finsk kommun;Monolingual Finnish-speaking municipality
707;Rääkkylä;Rääkkylä;Rääkkylä;12;Pohjois-Karjala;Norra Karelen;North Karelia;3;Itä-Suomen AVI;Östra Finlands RFV;Eastern Finland AVI;9;Pohjois-Karjalan ELY-keskus;NTM-centralen i Norra Karelen;North Karelia ELY Centre;124;Keski-Karjala;Mellersta Karelen;Keski-Karjala;4;Pohjois- ja Itä-Suomi;Norra och Östra Finland;Northern and Eastern Finland;3;Maaseutumaiset kunnat;Landsbygdskommuner;Rural municipalities;0;Yksikielinen suomenkielinen kunta;Enspråkig finsk kommun;Monolingual Finnish-speaking municipality
710;Raasepori;Raseborg;Raasepori;1;Uusimaa;Nyland;Uusimaa;1;Etelä-Suomen AVI;Södra Finlands RFV;Southern Finland AVI;1;Uudenmaan ELY-keskus;NTM-centralen i Nyland;Uusimaa ELY Centre;14;Raasepori;Raseborg;Raasepori;1;Helsinki-Uusimaa;Helsingfors - Nyland;Helsinki-Uusimaa;2;Taajaan asutut kunnat;Tätortskommuner;Semi-urban municipalities;3;Kaksikielinen kunta, jossa enemmistön kieli on ruotsi;Tvåspråkig kommun med svenska som flertalets språk;Bilingual municipality with Swedish-speaking majority
729;Saarijärvi;Saarijärvi;Saarijärvi;13;Keski-Suomi;Mellersta Finland;Central Finland;4;Länsi- ja Sisä-Suomen AVI;Västra och Inre Finlands RFV;Western and Inland Finland AVI;10;Keski-Suomen ELY-keskus;NTM-centralen i Mellersta Finland;Central Finland ELY Centre;138;Saarijärvi-Viitasaari;Saarijärvi-Viitasaari;Saarijärvi-Viitasaari;3;Länsi-Suomi;Västra Finland;Western Finland;3;Maaseutumaiset kunnat;Landsbygdskommuner;Rural municipalities;0;Yksikielinen suomenkielinen kunta;Enspråkig finsk kommun;Monolingual Finnish-speaking municipality
732;Salla;Salla;Salla;19;Lappi;Lappland;Lapland;6;Lapin AVI;Lapplands RFV;Lapland AVI;15;Lapin ELY-keskus;NTM-centralen i Lappland;Lapland ELY Centre;194;Itä-Lappi;Östra Lappland;Itä-Lappi;4;Pohjois- ja Itä-Suomi;Norra och Östra Finland;Northern and Eastern Finland;3;Maaseutumaiset kunnat;Landsbygdskommuner;Rural municipalities;0;Yksikielinen suomenkielinen kunta;Enspråkig finsk kommun;Monolingual Finnish-speaking municipality
734;Salo;Salo;Salo;2;Varsinais-Suomi;Egentliga Finland;Southwest Finland;2;Lounais-Suomen AVI;Sydvästra Finlands RFV;Southwestern Finland AVI;2;Varsinais-Suomen ELY-keskus;NTM-centralen i Egentliga Finland;Southwest Finland ELY Centre;22;Salo;Salo;Salo;2;Etelä-Suomi;Södra Finland;Southern Finland;1;Kaupunkimaiset kunnat;Urbana kommuner;Urban municipalities;0;Yksikielinen suomenkielinen kunta;Enspråkig finsk kommun;Monolingual Finnish-speaking municipality
736;Saltvik;Saltvik;Saltvik;21;Ahvenanmaa ;Åland;Åland;7;Ahvenanmaan valtionvirasto;Statens ämbetsverk på Åland;State Department of Åland;16;Ahvenanmaa;Åland;Åland;212;Ålands landsbygd;Ålands landsbygd;Ålands landsbygd;5;Ahvenanmaa - Åland;Åland;Åland;3;Maaseutumaiset kunnat;Landsbygdskommuner;Rural municipalities;2;Yksikielinen ruotsinkielinen kunta;Enspråkig svensk kommun;Monolingual Swedish-speaking municipality
738;Sauvo;Sagu;Sauvo;2;Varsinais-Suomi;Egentliga Finland;Southwest Finland;2;Lounais-Suomen AVI;Sydvästra Finlands RFV;Southwestern Finland AVI;2;Varsinais-Suomen ELY-keskus;NTM-centralen i Egentliga Finland;Southwest Finland ELY Centre;23;Turku;Åbo;Turku;2;Etelä-Suomi;Södra Finland;Southern Finland;3;Maaseutumaiset kunnat;Landsbygdskommuner;Rural municipalities;0;Yksikielinen suomenkielinen kunta;Enspråkig finsk kommun;Monolingual Finnish-speaking municipality
739;Savitaipale;Savitaipale;Savitaipale;9;Etelä-Karjala;Södra Karelen;South Karelia;1;Etelä-Suomen AVI;Södra Finlands RFV;Southern Finland AVI;6;Kaakkois-Suomen ELY-keskus;NTM-centralen i Sydöstra Finland;Southeast Finland  ELY Centre;91;Lappeenranta;Villmanstrand;Lappeenranta;2;Etelä-Suomi;Södra Finland;Southern Finland;3;Maaseutumaiset kunnat;Landsbygdskommuner;Rural municipalities;0;Yksikielinen suomenkielinen kunta;Enspråkig finsk kommun;Monolingual Finnish-speaking municipality
740;Savonlinna;Nyslott;Savonlinna;10;Etelä-Savo;Södra Savolax;South Savo;3;Itä-Suomen AVI;Östra Finlands RFV;Eastern Finland AVI;7;Etelä-Savon ELY-keskus;NTM-centralen i Södra Savolax;South Savo ELY Centre;103;Savonlinna;Nyslott;Savonlinna;4;Pohjois- ja Itä-Suomi;Norra och Östra Finland;Northern and Eastern Finland;1;Kaupunkimaiset kunnat;Urbana kommuner;Urban municipalities;0;Yksikielinen suomenkielinen kunta;Enspråkig finsk kommun;Monolingual Finnish-speaking municipality
742;Savukoski;Savukoski;Savukoski;19;Lappi;Lappland;Lapland;6;Lapin AVI;Lapplands RFV;Lapland AVI;15;Lapin ELY-keskus;NTM-centralen i Lappland;Lapland ELY Centre;194;Itä-Lappi;Östra Lappland;Itä-Lappi;4;Pohjois- ja Itä-Suomi;Norra och Östra Finland;Northern and Eastern Finland;3;Maaseutumaiset kunnat;Landsbygdskommuner;Rural municipalities;0;Yksikielinen suomenkielinen kunta;Enspråkig finsk kommun;Monolingual Finnish-speaking municipality
743;Seinäjoki;Seinäjoki;Seinäjoki;14;Etelä-Pohjanmaa;Södra Österbotten;South Ostrobothnia;4;Länsi- ja Sisä-Suomen AVI;Västra och Inre Finlands RFV;Western and Inland Finland AVI;11;Etelä-Pohjanmaan ELY-keskus;NTM-centralen i Södra Österbotten;South Ostrobothnia ELY Centre;142;Seinäjoki;Seinäjoki;Seinäjoki;3;Länsi-Suomi;Västra Finland;Western Finland;1;Kaupunkimaiset kunnat;Urbana kommuner;Urban municipalities;0;Yksikielinen suomenkielinen kunta;Enspråkig finsk kommun;Monolingual Finnish-speaking municipality
746;Sievi;Sievi;Sievi;17;Pohjois-Pohjanmaa;Norra Österbotten;North Ostrobothnia;5;Pohjois-Suomen AVI;Norra Finlands RFV;Northern Finland AVI;13;Pohjois-Pohjanmaan ELY-keskus;NTM-centralen i Norra Österbotten;North Ostrobothnia ELY Centre;177;Ylivieska;Ylivieska;Ylivieska;4;Pohjois- ja Itä-Suomi;Norra och Östra Finland;Northern and Eastern Finland;3;Maaseutumaiset kunnat;Landsbygdskommuner;Rural municipalities;0;Yksikielinen suomenkielinen kunta;Enspråkig finsk kommun;Monolingual Finnish-speaking municipality
747;Siikainen;Siikais;Siikainen;4;Satakunta;Satakunta;Satakunta;2;Lounais-Suomen AVI;Sydvästra Finlands RFV;Southwestern Finland AVI;3;Satakunnan ELY-keskus;NTM-centralen i Satakunta ;Satakunta ELY Centre;44;Pohjois-Satakunta;Norra Satakunta;Pohjois-Satakunta;3;Länsi-Suomi;Västra Finland;Western Finland;3;Maaseutumaiset kunnat;Landsbygdskommuner;Rural municipalities;0;Yksikielinen suomenkielinen kunta;Enspråkig finsk kommun;Monolingual Finnish-speaking municipality
748;Siikajoki;Siikajoki;Siikajoki;17;Pohjois-Pohjanmaa;Norra Österbotten;North Ostrobothnia;5;Pohjois-Suomen AVI;Norra Finlands RFV;Northern Finland AVI;13;Pohjois-Pohjanmaan ELY-keskus;NTM-centralen i Norra Österbotten;North Ostrobothnia ELY Centre;174;Raahe;Brahestad;Raahe;4;Pohjois- ja Itä-Suomi;Norra och Östra Finland;Northern and Eastern Finland;3;Maaseutumaiset kunnat;Landsbygdskommuner;Rural municipalities;0;Yksikielinen suomenkielinen kunta;Enspråkig finsk kommun;Monolingual Finnish-speaking municipality
749;Siilinjärvi;Siilinjärvi;Siilinjärvi;11;Pohjois-Savo;Norra Savolax;North Savo;3;Itä-Suomen AVI;Östra Finlands RFV;Eastern Finland AVI;8;Pohjois-Savon ELY-keskus;NTM-centralen i Norra Savolax ;North Savo ELY Centre;112;Kuopio;Kuopio;Kuopio;4;Pohjois- ja Itä-Suomi;Norra och Östra Finland;Northern and Eastern Finland;2;Taajaan asutut kunnat;Tätortskommuner;Semi-urban municipalities;0;Yksikielinen suomenkielinen kunta;Enspråkig finsk kommun;Monolingual Finnish-speaking municipality
751;Simo;Simo;Simo;19;Lappi;Lappland;Lapland;6;Lapin AVI;Lapplands RFV;Lapland AVI;15;Lapin ELY-keskus;NTM-centralen i Lappland;Lapland ELY Centre;192;Kemi-Tornio;Kemi-Torneå;Kemi-Tornio;4;Pohjois- ja Itä-Suomi;Norra och Östra Finland;Northern and Eastern Finland;3;Maaseutumaiset kunnat;Landsbygdskommuner;Rural municipalities;0;Yksikielinen suomenkielinen kunta;Enspråkig finsk kommun;Monolingual Finnish-speaking municipality
753;Sipoo;Sibbo;Sipoo;1;Uusimaa;Nyland;Uusimaa;1;Etelä-Suomen AVI;Södra Finlands RFV;Southern Finland AVI;1;Uudenmaan ELY-keskus;NTM-centralen i Nyland;Uusimaa ELY Centre;11;Helsinki;Helsingfors;Helsinki;1;Helsinki-Uusimaa;Helsingfors - Nyland;Helsinki-Uusimaa;2;Taajaan asutut kunnat;Tätortskommuner;Semi-urban municipalities;1;Kaksikielinen kunta, jossa enemmistön kieli on suomi;Tvåspråkig kommun med finska som flertalets språk;Bilingual municipality with Finnish-speaking majority
